date,adm0_name,adm1_name,cum_confirmed_cases,active_cases,cum_deaths,cum_recoveries
2020-03-05,China,Macau,10,1,0,9
2020-03-06,China,Macau,10,0,0,10
2020-03-07,China,Macau,10,0,0,10
2020-03-08,China,Macau,10,0,0,10
2020-03-09,China,Macau,10,0,0,10
2020-03-10,China,Macau,10,0,0,10
2020-03-11,China,Macau,10,0,0,10
2020-03-12,China,Macau,10,0,0,10
2020-03-13,China,Macau,10,0,0,10
2020-03-14,China,Macau,10,0,0,10
2020-03-15,China,Macau,10,0,0,10
2020-03-16,China,Macau,11,1,0,10
2020-03-17,China,Macau,12,2,0,10
2020-03-18,China,Macau,15,5,0,10
2020-03-19,China,Macau,17,7,0,10
2020-03-20,China,Macau,17,7,0,10
2020-03-21,China,Macau,18,8,0,10
2020-03-22,China,Macau,24,14,0,10
2020-03-23,China,Macau,24,14,0,10
2020-03-24,China,Macau,25,15,0,10
2020-03-25,China,Macau,30,20,0,10
2020-03-26,China,Macau,31,21,0,10
2020-03-27,China,Macau,33,23,0,10
2020-03-28,China,Macau,37,27,0,10
2020-03-29,China,Macau,37,27,0,10
2020-03-30,China,Macau,38,28,0,10
2020-03-31,China,Macau,41,31,0,10
2020-04-01,China,Macau,41,31,0,10
2020-04-02,China,Macau,41,31,0,10
2020-04-03,China,Macau,43,33,0,10
2020-04-04,China,Macau,43,33,0,10
2020-04-05,China,Macau,44,34,0,10
2020-04-06,China,Macau,44,34,0,10
2020-04-07,China,Macau,44,34,0,10
2020-04-08,China,Macau,45,35,0,10
2020-04-09,China,Macau,45,35,0,10
2020-04-10,China,Macau,45,35,0,10
2020-04-11,China,Macau,45,35,0,10
2020-04-12,China,Macau,45,32,0,13
2020-04-13,China,Macau,45,32,0,13
2020-04-14,China,Macau,45,32,0,13
2020-04-15,China,Macau,45,29,0,16
2020-04-16,China,Macau,45,29,0,16
2020-04-17,China,Macau,45,29,0,16
2020-04-18,China,Macau,45,28,0,17
2020-01-22,China,Ningxia,1,1,0,0
2020-01-23,China,Ningxia,1,1,0,0
2020-01-24,China,Ningxia,2,2,0,0
2020-01-25,China,Ningxia,3,3,0,0
2020-01-26,China,Ningxia,4,4,0,0
2020-01-27,China,Ningxia,7,7,0,0
2020-01-28,China,Ningxia,11,11,0,0
2020-01-29,China,Ningxia,12,12,0,0
2020-01-30,China,Ningxia,17,17,0,0
2020-01-31,China,Ningxia,21,21,0,0
2020-02-01,China,Ningxia,26,26,0,0
2020-02-02,China,Ningxia,28,28,0,0
2020-02-03,China,Ningxia,31,30,0,1
2020-02-04,China,Ningxia,34,33,0,1
2020-02-05,China,Ningxia,34,33,0,1
2020-02-06,China,Ningxia,40,39,0,1
2020-02-07,China,Ningxia,43,38,0,5
2020-02-08,China,Ningxia,45,30,0,15
2020-02-09,China,Ningxia,45,32,0,13
2020-02-10,China,Ningxia,49,36,0,13
2020-02-11,China,Ningxia,53,31,0,22
2020-02-12,China,Ningxia,58,34,0,24
2020-02-13,China,Ningxia,64,40,0,24
2020-02-14,China,Ningxia,67,43,0,24
2020-02-15,China,Ningxia,70,37,0,33
2020-02-16,China,Ningxia,70,37,0,33
2020-02-17,China,Ningxia,70,35,0,35
2020-02-18,China,Ningxia,70,28,0,42
2020-02-19,China,Ningxia,71,29,0,42
2020-02-20,China,Ningxia,71,27,0,44
2020-02-21,China,Ningxia,71,23,0,48
2020-02-22,China,Ningxia,71,23,0,48
2020-02-23,China,Ningxia,71,15,0,56
2020-02-24,China,Ningxia,71,13,0,58
2020-02-25,China,Ningxia,71,10,0,61
2020-02-26,China,Ningxia,71,6,0,65
2020-02-27,China,Ningxia,72,4,0,68
2020-02-28,China,Ningxia,72,4,0,68
2020-02-29,China,Ningxia,73,4,0,69
2020-03-01,China,Ningxia,73,4,0,69
2020-03-02,China,Ningxia,74,5,0,69
2020-03-03,China,Ningxia,74,5,0,69
2020-03-04,China,Ningxia,75,6,0,69
2020-03-05,China,Ningxia,75,6,0,69
2020-03-06,China,Ningxia,75,4,0,71
2020-03-07,China,Ningxia,75,4,0,71
2020-03-08,China,Ningxia,75,4,0,71
2020-03-09,China,Ningxia,75,4,0,71
2020-03-10,China,Ningxia,75,4,0,71
2020-03-11,China,Ningxia,75,3,0,72
2020-03-12,China,Ningxia,75,3,0,72
2020-03-13,China,Ningxia,75,3,0,72
2020-03-14,China,Ningxia,75,2,0,73
2020-03-15,China,Ningxia,75,2,0,73
2020-03-16,China,Ningxia,75,0,0,75
2020-03-17,China,Ningxia,75,0,0,75
2020-03-18,China,Ningxia,75,0,0,75
2020-03-19,China,Ningxia,75,0,0,75
2020-03-20,China,Ningxia,75,0,0,75
2020-03-21,China,Ningxia,75,0,0,75
2020-03-22,China,Ningxia,75,0,0,75
2020-03-23,China,Ningxia,75,0,0,75
2020-03-24,China,Ningxia,75,0,0,75
2020-03-25,China,Ningxia,75,0,0,75
2020-03-26,China,Ningxia,75,0,0,75
2020-03-27,China,Ningxia,75,0,0,75
2020-03-28,China,Ningxia,75,0,0,75
2020-03-29,China,Ningxia,75,0,0,75
2020-03-30,China,Ningxia,75,0,0,75
2020-03-31,China,Ningxia,75,0,0,75
2020-04-01,China,Ningxia,75,0,0,75
2020-04-02,China,Ningxia,75,0,0,75
2020-04-03,China,Ningxia,75,0,0,75
2020-04-04,China,Ningxia,75,0,0,75
2020-04-05,China,Ningxia,75,0,0,75
2020-04-06,China,Ningxia,75,0,0,75
2020-04-07,China,Ningxia,75,0,0,75
2020-04-08,China,Ningxia,75,0,0,75
2020-04-09,China,Ningxia,75,0,0,75
2020-04-10,China,Ningxia,75,0,0,75
2020-04-11,China,Ningxia,75,0,0,75
2020-04-12,China,Ningxia,75,0,0,75
2020-04-13,China,Ningxia,75,0,0,75
2020-04-14,China,Ningxia,75,0,0,75
2020-04-15,China,Ningxia,75,0,0,75
2020-04-16,China,Ningxia,75,0,0,75
2020-04-17,China,Ningxia,75,0,0,75
2020-04-18,China,Ningxia,75,0,0,75
2020-01-22,China,Qinghai,0,0,0,0
2020-01-23,China,Qinghai,0,0,0,0
2020-01-24,China,Qinghai,0,0,0,0
2020-01-25,China,Qinghai,1,1,0,0
2020-01-26,China,Qinghai,1,1,0,0
2020-01-27,China,Qinghai,6,6,0,0
2020-01-28,China,Qinghai,6,6,0,0
2020-01-29,China,Qinghai,6,6,0,0
2020-01-30,China,Qinghai,8,8,0,0
2020-01-31,China,Qinghai,8,8,0,0
2020-02-01,China,Qinghai,9,9,0,0
2020-02-02,China,Qinghai,11,11,0,0
2020-02-03,China,Qinghai,13,13,0,0
2020-02-04,China,Qinghai,15,15,0,0
2020-02-05,China,Qinghai,17,14,0,3
2020-02-06,China,Qinghai,18,15,0,3
2020-02-07,China,Qinghai,18,15,0,3
2020-02-08,China,Qinghai,18,15,0,3
2020-02-09,China,Qinghai,18,15,0,3
2020-02-10,China,Qinghai,18,15,0,3
2020-02-11,China,Qinghai,18,13,0,5
2020-02-12,China,Qinghai,18,9,0,9
2020-02-13,China,Qinghai,18,7,0,11
2020-02-14,China,Qinghai,18,7,0,11
2020-02-15,China,Qinghai,18,5,0,13
2020-02-16,China,Qinghai,18,5,0,13
2020-02-17,China,Qinghai,18,5,0,13
2020-02-18,China,Qinghai,18,3,0,15
2020-02-19,China,Qinghai,18,2,0,16
2020-02-20,China,Qinghai,18,2,0,16
2020-02-21,China,Qinghai,18,0,0,18
2020-02-22,China,Qinghai,18,0,0,18
2020-02-23,China,Qinghai,18,0,0,18
2020-02-24,China,Qinghai,18,0,0,18
2020-02-25,China,Qinghai,18,0,0,18
2020-02-26,China,Qinghai,18,0,0,18
2020-02-27,China,Qinghai,18,0,0,18
2020-02-28,China,Qinghai,18,0,0,18
2020-02-29,China,Qinghai,18,0,0,18
2020-03-01,China,Qinghai,18,0,0,18
2020-03-02,China,Qinghai,18,0,0,18
2020-03-03,China,Qinghai,18,0,0,18
2020-03-04,China,Qinghai,18,0,0,18
2020-03-05,China,Qinghai,18,0,0,18
2020-03-06,China,Qinghai,18,0,0,18
2020-03-07,China,Qinghai,18,0,0,18
2020-03-08,China,Qinghai,18,0,0,18
2020-03-09,China,Qinghai,18,0,0,18
2020-03-10,China,Qinghai,18,0,0,18
2020-03-11,China,Qinghai,18,0,0,18
2020-03-12,China,Qinghai,18,0,0,18
2020-03-13,China,Qinghai,18,0,0,18
2020-03-14,China,Qinghai,18,0,0,18
2020-03-15,China,Qinghai,18,0,0,18
2020-03-16,China,Qinghai,18,0,0,18
2020-03-17,China,Qinghai,18,0,0,18
2020-03-18,China,Qinghai,18,0,0,18
2020-03-19,China,Qinghai,18,0,0,18
2020-03-20,China,Qinghai,18,0,0,18
2020-03-21,China,Qinghai,18,0,0,18
2020-03-22,China,Qinghai,18,0,0,18
2020-03-23,China,Qinghai,18,0,0,18
2020-03-24,China,Qinghai,18,0,0,18
2020-03-25,China,Qinghai,18,0,0,18
2020-03-26,China,Qinghai,18,0,0,18
2020-03-27,China,Qinghai,18,0,0,18
2020-03-28,China,Qinghai,18,0,0,18
2020-03-29,China,Qinghai,18,0,0,18
2020-03-30,China,Qinghai,18,0,0,18
2020-03-31,China,Qinghai,18,0,0,18
2020-04-01,China,Qinghai,18,0,0,18
2020-04-02,China,Qinghai,18,0,0,18
2020-04-03,China,Qinghai,18,0,0,18
2020-04-04,China,Qinghai,18,0,0,18
2020-04-05,China,Qinghai,18,0,0,18
2020-04-06,China,Qinghai,18,0,0,18
2020-04-07,China,Qinghai,18,0,0,18
2020-04-08,China,Qinghai,18,0,0,18
2020-04-09,China,Qinghai,18,0,0,18
2020-04-10,China,Qinghai,18,0,0,18
2020-04-11,China,Qinghai,18,0,0,18
2020-04-12,China,Qinghai,18,0,0,18
2020-04-13,China,Qinghai,18,0,0,18
2020-04-14,China,Qinghai,18,0,0,18
2020-04-15,China,Qinghai,18,0,0,18
2020-04-16,China,Qinghai,18,0,0,18
2020-04-17,China,Qinghai,18,0,0,18
2020-04-18,China,Qinghai,18,0,0,18
2020-01-22,China,Shaanxi,0,0,0,0
2020-01-23,China,Shaanxi,3,3,0,0
2020-01-24,China,Shaanxi,5,5,0,0
2020-01-25,China,Shaanxi,15,15,0,0
2020-01-26,China,Shaanxi,22,22,0,0
2020-01-27,China,Shaanxi,35,35,0,0
2020-01-28,China,Shaanxi,46,46,0,0
2020-01-29,China,Shaanxi,56,56,0,0
2020-01-30,China,Shaanxi,63,63,0,0
2020-01-31,China,Shaanxi,87,87,0,0
2020-02-01,China,Shaanxi,101,101,0,0
2020-02-02,China,Shaanxi,116,116,0,0
2020-02-03,China,Shaanxi,128,128,0,0
2020-02-04,China,Shaanxi,142,140,0,2
2020-02-05,China,Shaanxi,165,159,0,6
2020-02-06,China,Shaanxi,173,164,0,9
2020-02-07,China,Shaanxi,184,167,0,17
2020-02-08,China,Shaanxi,195,175,0,20
2020-02-09,China,Shaanxi,208,183,0,25
2020-02-10,China,Shaanxi,213,183,0,30
2020-02-11,China,Shaanxi,219,187,0,32
2020-02-12,China,Shaanxi,225,182,0,43
2020-02-13,China,Shaanxi,229,183,0,46
2020-02-14,China,Shaanxi,230,176,0,54
2020-02-15,China,Shaanxi,232,172,0,60
2020-02-16,China,Shaanxi,236,165,0,71
2020-02-17,China,Shaanxi,240,161,0,79
2020-02-18,China,Shaanxi,240,151,0,89
2020-02-19,China,Shaanxi,242,140,0,102
2020-02-20,China,Shaanxi,245,126,1,118
2020-02-21,China,Shaanxi,245,110,1,134
2020-02-22,China,Shaanxi,245,95,1,149
2020-02-23,China,Shaanxi,245,81,1,163
2020-02-24,China,Shaanxi,245,71,1,173
2020-02-25,China,Shaanxi,245,58,1,186
2020-02-26,China,Shaanxi,245,52,1,192
2020-02-27,China,Shaanxi,245,49,1,195
2020-02-28,China,Shaanxi,245,45,1,199
2020-02-29,China,Shaanxi,245,37,1,207
2020-03-01,China,Shaanxi,245,36,1,208
2020-03-02,China,Shaanxi,245,28,1,216
2020-03-03,China,Shaanxi,245,28,1,216
2020-03-04,China,Shaanxi,245,21,1,223
2020-03-05,China,Shaanxi,245,20,1,224
2020-03-06,China,Shaanxi,245,18,1,226
2020-03-07,China,Shaanxi,245,18,1,226
2020-03-08,China,Shaanxi,245,17,1,227
2020-03-09,China,Shaanxi,245,17,1,227
2020-03-10,China,Shaanxi,245,17,1,227
2020-03-11,China,Shaanxi,245,12,1,232
2020-03-12,China,Shaanxi,245,11,2,232
2020-03-13,China,Shaanxi,245,11,2,232
2020-03-14,China,Shaanxi,245,11,2,232
2020-03-15,China,Shaanxi,245,11,2,232
2020-03-16,China,Shaanxi,245,10,2,233
2020-03-17,China,Shaanxi,246,7,3,236
2020-03-18,China,Shaanxi,246,6,3,237
2020-03-19,China,Shaanxi,246,6,3,237
2020-03-20,China,Shaanxi,247,7,3,237
2020-03-21,China,Shaanxi,248,6,3,239
2020-03-22,China,Shaanxi,248,6,3,239
2020-03-23,China,Shaanxi,248,6,3,239
2020-03-24,China,Shaanxi,249,6,3,240
2020-03-25,China,Shaanxi,250,7,3,240
2020-03-26,China,Shaanxi,253,8,3,242
2020-03-27,China,Shaanxi,253,8,3,242
2020-03-28,China,Shaanxi,253,8,3,242
2020-03-29,China,Shaanxi,253,8,3,242
2020-03-30,China,Shaanxi,253,8,3,242
2020-03-31,China,Shaanxi,253,8,3,242
2020-04-01,China,Shaanxi,255,10,3,242
2020-04-02,China,Shaanxi,255,10,3,242
2020-04-03,China,Shaanxi,255,8,3,244
2020-04-04,China,Shaanxi,256,8,3,245
2020-04-05,China,Shaanxi,256,8,3,245
2020-04-06,China,Shaanxi,256,7,3,246
2020-04-07,China,Shaanxi,256,7,3,246
2020-04-08,China,Shaanxi,256,7,3,246
2020-04-09,China,Shaanxi,256,7,3,246
2020-04-10,China,Shaanxi,256,7,3,246
2020-04-11,China,Shaanxi,256,5,3,248
2020-04-12,China,Shaanxi,256,5,3,248
2020-04-13,China,Shaanxi,256,5,3,248
2020-04-14,China,Shaanxi,256,5,3,248
2020-04-15,China,Shaanxi,256,2,3,251
2020-04-16,China,Shaanxi,256,2,3,251
2020-04-17,China,Shaanxi,256,1,3,252
2020-04-18,China,Shaanxi,256,1,3,252
2020-01-22,China,Shandong,2,2,0,0
2020-01-23,China,Shandong,6,6,0,0
2020-01-24,China,Shandong,15,15,0,0
2020-01-25,China,Shandong,27,27,0,0
2020-01-26,China,Shandong,46,46,0,0
2020-01-27,China,Shandong,75,75,0,0
2020-01-28,China,Shandong,95,95,0,0
2020-01-29,China,Shandong,130,129,0,1
2020-01-30,China,Shandong,158,157,0,1
2020-01-31,China,Shandong,184,182,0,2
2020-02-01,China,Shandong,206,203,0,3
2020-02-02,China,Shandong,230,224,0,6
2020-02-03,China,Shandong,259,252,0,7
2020-02-04,China,Shandong,275,264,0,11
2020-02-05,China,Shandong,307,292,0,15
2020-02-06,China,Shandong,347,320,0,27
2020-02-07,China,Shandong,386,349,0,37
2020-02-08,China,Shandong,416,372,0,44
2020-02-09,China,Shandong,444,380,1,63
2020-02-10,China,Shandong,466,399,1,66
2020-02-11,China,Shandong,487,406,1,80
2020-02-12,China,Shandong,497,403,2,92
2020-02-13,China,Shandong,509,402,2,105
2020-02-14,China,Shandong,523,385,2,136
2020-02-15,China,Shandong,532,374,2,156
2020-02-16,China,Shandong,537,362,2,173
2020-02-17,China,Shandong,541,348,2,191
2020-02-18,China,Shandong,543,329,3,211
2020-02-19,China,Shandong,544,310,3,231
2020-02-20,China,Shandong,546,288,4,254
2020-02-21,China,Shandong,749,464,4,281
2020-02-22,China,Shandong,750,444,4,302
2020-02-23,China,Shandong,754,429,4,321
2020-02-24,China,Shandong,755,407,5,343
2020-02-25,China,Shandong,756,395,6,355
2020-02-26,China,Shandong,756,373,6,377
2020-02-27,China,Shandong,756,363,6,387
2020-02-28,China,Shandong,756,345,6,405
2020-02-29,China,Shandong,756,329,6,421
2020-03-01,China,Shandong,758,309,6,443
2020-03-02,China,Shandong,758,292,6,460
2020-03-03,China,Shandong,758,241,6,511
2020-03-04,China,Shandong,758,236,6,516
2020-03-05,China,Shandong,758,174,6,578
2020-03-06,China,Shandong,758,134,6,618
2020-03-07,China,Shandong,758,125,6,627
2020-03-08,China,Shandong,758,110,6,642
2020-03-09,China,Shandong,758,52,6,700
2020-03-10,China,Shandong,758,33,6,719
2020-03-11,China,Shandong,760,28,6,726
2020-03-12,China,Shandong,760,20,6,734
2020-03-13,China,Shandong,760,14,7,739
2020-03-14,China,Shandong,760,12,7,741
2020-03-15,China,Shandong,760,12,7,741
2020-03-16,China,Shandong,760,7,7,746
2020-03-17,China,Shandong,761,8,7,746
2020-03-18,China,Shandong,761,8,7,746
2020-03-19,China,Shandong,761,7,7,747
2020-03-20,China,Shandong,762,7,7,748
2020-03-21,China,Shandong,764,8,7,749
2020-03-22,China,Shandong,767,10,7,750
2020-03-23,China,Shandong,768,10,7,751
2020-03-24,China,Shandong,768,9,7,752
2020-03-25,China,Shandong,769,10,7,752
2020-03-26,China,Shandong,771,12,7,752
2020-03-27,China,Shandong,772,13,7,752
2020-03-28,China,Shandong,772,13,7,752
2020-03-29,China,Shandong,772,13,7,752
2020-03-30,China,Shandong,773,13,7,753
2020-03-31,China,Shandong,774,14,7,753
2020-04-01,China,Shandong,774,14,7,753
2020-04-02,China,Shandong,775,15,7,753
2020-04-03,China,Shandong,778,17,7,754
2020-04-04,China,Shandong,778,16,7,755
2020-04-05,China,Shandong,779,17,7,755
2020-04-06,China,Shandong,780,18,7,755
2020-04-07,China,Shandong,781,19,7,755
2020-04-08,China,Shandong,783,21,7,755
2020-04-09,China,Shandong,783,20,7,756
2020-04-10,China,Shandong,783,20,7,756
2020-04-11,China,Shandong,784,20,7,757
2020-04-12,China,Shandong,784,20,7,757
2020-04-13,China,Shandong,784,19,7,758
2020-04-14,China,Shandong,784,18,7,759
2020-04-15,China,Shandong,784,16,7,761
2020-04-16,China,Shandong,784,16,7,761
2020-04-17,China,Shandong,787,19,7,761
2020-04-18,China,Shandong,787,15,7,765
2020-01-22,China,Shanghai,9,9,0,0
2020-01-23,China,Shanghai,16,16,0,0
2020-01-24,China,Shanghai,20,19,0,1
2020-01-25,China,Shanghai,33,32,0,1
2020-01-26,China,Shanghai,40,38,1,1
2020-01-27,China,Shanghai,53,49,1,3
2020-01-28,China,Shanghai,66,61,1,4
2020-01-29,China,Shanghai,96,90,1,5
2020-01-30,China,Shanghai,112,106,1,5
2020-01-31,China,Shanghai,135,125,1,9
2020-02-01,China,Shanghai,169,158,1,10
2020-02-02,China,Shanghai,182,171,1,10
2020-02-03,China,Shanghai,203,192,1,10
2020-02-04,China,Shanghai,219,206,1,12
2020-02-05,China,Shanghai,243,227,1,15
2020-02-06,China,Shanghai,257,231,1,25
2020-02-07,China,Shanghai,277,246,1,30
2020-02-08,China,Shanghai,286,244,1,41
2020-02-09,China,Shanghai,293,248,1,44
2020-02-10,China,Shanghai,299,250,1,48
2020-02-11,China,Shanghai,303,250,1,52
2020-02-12,China,Shanghai,311,253,1,57
2020-02-13,China,Shanghai,315,252,1,62
2020-02-14,China,Shanghai,318,227,1,90
2020-02-15,China,Shanghai,326,201,1,124
2020-02-16,China,Shanghai,328,187,1,140
2020-02-17,China,Shanghai,333,171,1,161
2020-02-18,China,Shanghai,333,155,1,177
2020-02-19,China,Shanghai,333,145,2,186
2020-02-20,China,Shanghai,334,133,2,199
2020-02-21,China,Shanghai,334,121,2,211
2020-02-22,China,Shanghai,335,105,3,227
2020-02-23,China,Shanghai,335,83,3,249
2020-02-24,China,Shanghai,335,71,3,261
2020-02-25,China,Shanghai,336,65,3,268
2020-02-26,China,Shanghai,337,62,3,272
2020-02-27,China,Shanghai,337,58,3,276
2020-02-28,China,Shanghai,337,55,3,279
2020-02-29,China,Shanghai,337,47,3,287
2020-03-01,China,Shanghai,337,44,3,290
2020-03-02,China,Shanghai,337,42,3,292
2020-03-03,China,Shanghai,338,41,3,294
2020-03-04,China,Shanghai,338,37,3,298
2020-03-05,China,Shanghai,339,33,3,303
2020-03-06,China,Shanghai,342,33,3,306
2020-03-07,China,Shanghai,342,26,3,313
2020-03-08,China,Shanghai,342,25,3,314
2020-03-09,China,Shanghai,342,24,3,315
2020-03-10,China,Shanghai,344,22,3,319
2020-03-11,China,Shanghai,344,21,3,320
2020-03-12,China,Shanghai,344,20,3,321
2020-03-13,China,Shanghai,346,19,3,324
2020-03-14,China,Shanghai,353,26,3,324
2020-03-15,China,Shanghai,353,26,3,324
2020-03-16,China,Shanghai,355,27,3,325
2020-03-17,China,Shanghai,358,30,3,325
2020-03-18,China,Shanghai,361,32,3,326
2020-03-19,China,Shanghai,363,34,3,326
2020-03-20,China,Shanghai,371,42,3,326
2020-03-21,China,Shanghai,380,50,3,327
2020-03-22,China,Shanghai,404,72,4,328
2020-03-23,China,Shanghai,404,71,4,329
2020-03-24,China,Shanghai,414,80,4,330
2020-03-25,China,Shanghai,433,98,5,330
2020-03-26,China,Shanghai,451,115,5,331
2020-03-27,China,Shanghai,468,129,5,334
2020-03-28,China,Shanghai,485,146,5,334
2020-03-29,China,Shanghai,492,153,5,334
2020-03-30,China,Shanghai,498,155,5,338
2020-03-31,China,Shanghai,509,163,5,341
2020-04-01,China,Shanghai,516,169,6,341
2020-04-02,China,Shanghai,522,173,6,343
2020-04-03,China,Shanghai,526,172,6,348
2020-04-04,China,Shanghai,529,167,6,356
2020-04-05,China,Shanghai,531,142,6,383
2020-04-06,China,Shanghai,536,141,6,389
2020-04-07,China,Shanghai,538,126,6,406
2020-04-08,China,Shanghai,543,118,7,418
2020-04-09,China,Shanghai,552,123,7,422
2020-04-10,China,Shanghai,555,113,7,435
2020-04-11,China,Shanghai,555,110,7,438
2020-04-12,China,Shanghai,607,154,7,446
2020-04-13,China,Shanghai,618,165,7,446
2020-04-14,China,Shanghai,618,143,7,468
2020-04-15,China,Shanghai,622,130,7,485
2020-04-16,China,Shanghai,628,132,7,489
2020-04-17,China,Shanghai,628,109,7,512
2020-04-18,China,Shanghai,628,109,7,512
2020-01-22,China,Shanxi,1,1,0,0
2020-01-23,China,Shanxi,1,1,0,0
2020-01-24,China,Shanxi,1,1,0,0
2020-01-25,China,Shanxi,6,6,0,0
2020-01-26,China,Shanxi,9,9,0,0
2020-01-27,China,Shanxi,13,13,0,0
2020-01-28,China,Shanxi,27,27,0,0
2020-01-29,China,Shanxi,27,26,0,1
2020-01-30,China,Shanxi,35,34,0,1
2020-01-31,China,Shanxi,39,38,0,1
2020-02-01,China,Shanxi,47,46,0,1
2020-02-02,China,Shanxi,66,63,0,3
2020-02-03,China,Shanxi,74,72,0,2
2020-02-04,China,Shanxi,81,77,0,4
2020-02-05,China,Shanxi,81,76,0,5
2020-02-06,China,Shanxi,96,84,0,12
2020-02-07,China,Shanxi,104,89,0,15
2020-02-08,China,Shanxi,115,94,0,21
2020-02-09,China,Shanxi,119,94,0,25
2020-02-10,China,Shanxi,119,94,0,25
2020-02-11,China,Shanxi,124,94,0,30
2020-02-12,China,Shanxi,126,93,0,33
2020-02-13,China,Shanxi,126,90,0,36
2020-02-14,China,Shanxi,127,89,0,38
2020-02-15,China,Shanxi,128,82,0,46
2020-02-16,China,Shanxi,129,79,0,50
2020-02-17,China,Shanxi,130,77,0,53
2020-02-18,China,Shanxi,131,70,0,61
2020-02-19,China,Shanxi,131,63,0,68
2020-02-20,China,Shanxi,132,56,0,76
2020-02-21,China,Shanxi,132,54,0,78
2020-02-22,China,Shanxi,132,51,0,81
2020-02-23,China,Shanxi,132,44,0,88
2020-02-24,China,Shanxi,133,39,0,94
2020-02-25,China,Shanxi,133,35,0,98
2020-02-26,China,Shanxi,133,29,0,104
2020-02-27,China,Shanxi,133,26,0,107
2020-02-28,China,Shanxi,133,21,0,112
2020-02-29,China,Shanxi,133,19,0,114
2020-03-01,China,Shanxi,133,17,0,116
2020-03-02,China,Shanxi,133,14,0,119
2020-03-03,China,Shanxi,133,9,0,124
2020-03-04,China,Shanxi,133,9,0,124
2020-03-05,China,Shanxi,133,7,0,126
2020-03-06,China,Shanxi,133,7,0,126
2020-03-07,China,Shanxi,133,7,0,126
2020-03-08,China,Shanxi,133,7,0,126
2020-03-09,China,Shanxi,133,6,0,127
2020-03-10,China,Shanxi,133,2,0,131
2020-03-11,China,Shanxi,133,2,0,131
2020-03-12,China,Shanxi,133,1,0,132
2020-03-13,China,Shanxi,133,0,0,133
2020-03-14,China,Shanxi,133,0,0,133
2020-03-15,China,Shanxi,133,0,0,133
2020-03-16,China,Shanxi,133,0,0,133
2020-03-17,China,Shanxi,133,0,0,133
2020-03-18,China,Shanxi,133,0,0,133
2020-03-19,China,Shanxi,133,0,0,133
2020-03-20,China,Shanxi,133,0,0,133
2020-03-21,China,Shanxi,133,0,0,133
2020-03-22,China,Shanxi,133,0,0,133
2020-03-23,China,Shanxi,134,1,0,133
2020-03-24,China,Shanxi,134,1,0,133
2020-03-25,China,Shanxi,134,1,0,133
2020-03-26,China,Shanxi,135,2,0,133
2020-03-27,China,Shanxi,135,2,0,133
2020-03-28,China,Shanxi,135,2,0,133
2020-03-29,China,Shanxi,136,3,0,133
2020-03-30,China,Shanxi,136,3,0,133
2020-03-31,China,Shanxi,136,3,0,133
2020-04-01,China,Shanxi,137,4,0,133
2020-04-02,China,Shanxi,137,4,0,133
2020-04-03,China,Shanxi,137,4,0,133
2020-04-04,China,Shanxi,137,4,0,133
2020-04-05,China,Shanxi,138,5,0,133
2020-04-06,China,Shanxi,138,5,0,133
2020-04-07,China,Shanxi,138,5,0,133
2020-04-08,China,Shanxi,163,29,0,134
2020-04-09,China,Shanxi,166,32,0,134
2020-04-10,China,Shanxi,168,34,0,134
2020-04-11,China,Shanxi,172,37,0,135
2020-04-12,China,Shanxi,172,37,0,135
2020-04-13,China,Shanxi,173,38,0,135
2020-04-14,China,Shanxi,173,38,0,135
2020-04-15,China,Shanxi,186,51,0,135
2020-04-16,China,Shanxi,194,59,0,135
2020-04-17,China,Shanxi,197,62,0,135
2020-04-18,China,Shanxi,197,62,0,135
2020-01-22,China,Sichuan,5,5,0,0
2020-01-23,China,Sichuan,8,8,0,0
2020-01-24,China,Sichuan,15,15,0,0
2020-01-25,China,Sichuan,28,28,0,0
2020-01-26,China,Sichuan,44,44,0,0
2020-01-27,China,Sichuan,69,69,0,0
2020-01-28,China,Sichuan,90,90,0,0
2020-01-29,China,Sichuan,108,106,1,1
2020-01-30,China,Sichuan,142,140,1,1
2020-01-31,China,Sichuan,177,175,1,1
2020-02-01,China,Sichuan,207,203,1,3
2020-02-02,China,Sichuan,231,219,1,11
2020-02-03,China,Sichuan,254,239,1,14
2020-02-04,China,Sichuan,282,267,1,14
2020-02-05,China,Sichuan,301,276,1,24
2020-02-06,China,Sichuan,321,289,1,31
2020-02-07,China,Sichuan,344,301,1,42
2020-02-08,China,Sichuan,364,303,1,60
2020-02-09,China,Sichuan,386,314,1,71
2020-02-10,China,Sichuan,405,324,1,80
2020-02-11,China,Sichuan,417,331,1,85
2020-02-12,China,Sichuan,436,343,1,92
2020-02-13,China,Sichuan,451,346,1,104
2020-02-14,China,Sichuan,463,348,1,114
2020-02-15,China,Sichuan,470,350,1,119
2020-02-16,China,Sichuan,481,347,3,131
2020-02-17,China,Sichuan,495,336,3,156
2020-02-18,China,Sichuan,508,336,3,169
2020-02-19,China,Sichuan,514,323,3,188
2020-02-20,China,Sichuan,520,300,3,217
2020-02-21,China,Sichuan,525,291,3,231
2020-02-22,China,Sichuan,526,273,3,250
2020-02-23,China,Sichuan,526,262,3,261
2020-02-24,China,Sichuan,527,248,3,276
2020-02-25,China,Sichuan,529,237,3,289
2020-02-26,China,Sichuan,531,221,3,307
2020-02-27,China,Sichuan,534,210,3,321
